Time,Freq_Hz,Va_V,Vb_V,Vc_V,Vnavg_V,Vab_V,Vbc_V,Vca_V,Vlavg_V,Ia_A,Ib_A,Ic_A,Iavg_A,PFa,PFb,PFc,PF,LCavg,LCa,LCb,LCc,LC001,LC002,LC003,LC004,LC005,LC006,LC007,LC008,LC009,LCs1,LCs2,LCs3,I001_A,PF001,I002_A,PF002,I003_A,PF003,I004_A,PF004,I005_A,PF005,I006_A,PF006,I007_A,PF007,I008_A,PF008,I009_A,PF009,PFs1,PFs2,PFs3,Pa_kW,Pb_kW,Pc_kW,P_kW,Qa_kvar,Qb_kvar,Qc_kvar,Q_kvar,Sa_kVA,Sb_kVA,Sc_kVA,S_kVA,P001_kW,Q001_kvar,S001_kVA,P002_kW,Q002_kvar,S002_kVA,P003_kW,Q003_kvar,S003_kVA,P004_kW,Q004_kvar,S004_kVA,P005_kW,Q005_kvar,S005_kVA,P006_kW,Q006_kvar,S006_kVA,P007_kW,Q007_kvar,S007_kVA,P008_kW,Q008_kvar,S008_kVA,P009_kW,Q009_kvar,S009_kVA,Ps1_kW,Qs1_kvar,Ss1_kVA,Ps2_kW,Qs2_kvar,Ss2_kVA,Ps3_kW,Qs3_kvar,Ss3_kVA,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EP001_IMP_kWh,EP002_IMP_kWh,EP003_IMP_kWh,EP004_IMP_kWh,EP005_IMP_kWh,EP006_IMP_kWh,EP007_IMP_kWh,EP008_IMP_kWh,EP009_IMP_kWh,EPs1_IMP_kWh,EPs2_IMP_kWh,EPs3_IMP_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQ001_IMP_kvarh,EQ002_IMP_kvarh,EQ003_IMP_kvarh,EQ004_IMP_kvarh,EQ005_IMP_kvarh,EQ006_IMP_kvarh,EQ007_IMP_kvarh,EQ008_IMP_kvarh,EQ009_IMP_kvarh,EQs1_IMP_kvarh,EQs2_IMP_kvarh,EQs3_IMP_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,ES001_kVAh,ES002_kVAh,ES003_kVAh,ES004_kVAh,ES005_kVAh,ES006_kVAh,ES007_kVAh,ES008_kVAh,ES009_kVAh,ESs1_kVAh,ESs2_kVAh,ESs3_kVAh,Unbl_V,THD_Va,THD_Vb,THD_Vc,THD_Vavg,Unbl_I,OTHD_Va,ETHD_Va,CF_Va,THFF_Va,OTHD_Vb,ETHD_Vb,CF_Vb,THFF_Vb,OTHD_Vc,ETHD_Vc,CF_Vc,THFF_Vc,OTHD_I001,ETHD_I001,KF_I001,OTHD_I002,ETHD_I002,KF_I002,OTHD_I003,ETHD_I003,KF_I003,OTHD_I004,ETHD_I004,KF_I004,OTHD_I005,ETHD_I005,KF_I005,OTHD_I006,ETHD_I006,KF_I006,OTHD_I007,ETHD_I007,KF_I007,OTHD_I008,ETHD_I008,KF_I008,OTHD_I009,ETHD_I009,KF_I009,DMD_P_kW,DMD_Q_kvar,DMD_S_kVA,DMD_Ia_A,DMD_Pa_kW,DMD_Qa_kvar,DMD_Sa_kVA,DMD_Ib_A,DMD_Pb_kW,DMD_Qb_kvar,DMD_Sb_kVA,DMD_Ic_A,DMD_Pc_kW,DMD_Qc_kvar,DMD_Sc_kVA,DMD_I001_A,DMD_P001_kW,DMD_Q001_kvar,DMD_S001_kVA,DMD_I002_A,DMD_P002_kW,DMD_Q002_kvar,DMD_S002_kVA,DMD_I003_A,DMD_P003_kW,DMD_Q003_kvar,DMD_S003_kVA,DMD_I004_A,DMD_P004_kW,DMD_Q004_kvar,DMD_S004_kVA,DMD_I005_A,DMD_P005_kW,DMD_Q005_kvar,DMD_S005_kVA,DMD_I006_A,DMD_P006_kW,DMD_Q006_kvar,DMD_S006_kVA,DMD_I007_A,DMD_P007_kW,DMD_Q007_kvar,DMD_S007_kVA,DMD_I008_A,DMD_P008_kW,DMD_Q008_kvar,DMD_S008_kVA,DMD_I009_A,DMD_P009_kW,DMD_Q009_kvar,DMD_S009_kVA,DMD_Ps1_kW,DMD_Qs1_kvar,DMD_Ss1_kVA,DMD_Ps2_kW,DMD_Qs2_kvar,DMD_Ss2_kVA,DMD_Ps3_kW,DMD_Qs3_kvar,DMD_Ss3_kVA,DI1,DI2,DI3,DI4,DI5,DI6,DI7,DI8
2022-09-27 15:57:00,49.278,232.549,228.793,231.606,230.983,399.867,397.233,402.794,399.965,20.570,30.853,12.148,21.191,0.981,0.988,1.000,0.988,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,20.558,0.982,0.000,1.000,0.000,1.000,30.855,0.988,0.000,1.000,0.000,1.000,12.147,1.000,0.000,1.000,1.000,0.989,1.000,4.695,6.975,2.814,14.484,0.498,0.549,0.875,1.923,4.784,7.059,2.814,14.656,0.000,0.000,0.000,4.695,0.498,4.781,0.000,0.000,0.000,0.000,0.000,0.000,6.975,0.549,7.059,0.000,0.000,0.000,0.000,0.000,0.000,2.814,0.875,2.812,0.000,0.000,0.000,0.000,0.000,0.000,14.473,1.924,14.640,0.000,0.000,0.000,35793.102,52705.398,37049.602,125548.102,11388.200,24178.801,226.200,33151.000,19111.100,443.500,17081.600,19468.600,499.500,61504.000,62741.500,1166.000,13780.700,11081.200,14540.700,39402.602,3244.000,8964.000,1572.800,5992.100,3624.100,1465.000,2282.000,10440.700,1818.000,11502.500,22994.600,4841.000,41915.000,55183.699,44864.898,141963.594,11644.600,28663.000,1607.400,33912.898,19678.100,1592.800,17621.100,25321.000,1922.900,63058.602,73636.703,5107.500,1.600,150,213,172,178,88.200,150,0,1.440,64,213,0,1.452,50,172,0,1.451,68,0,0,0.000,1700,941,1.400,0,0,0.000,0,0,0.000,1197,443,1.200,0,0,0.000,0,0,0.000,1810,1142,1.700,0,0,0.000,14.184,2.036,14.638,21.731,4.897,0.742,5.041,28.646,6.473,0.399,6.570,13.059,2.815,0.895,3.027,0.000,0.000,0.000,0.000,21.731,4.897,0.742,5.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.646,6.473,0.399,6.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.059,2.815,0.895,3.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.184,2.036,14.638,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-27 15:58:00,49.354,232.572,228.805,231.648,231.009,399.914,397.214,402.674,399.934,20.677,30.946,12.167,21.263,0.978,0.985,0.991,0.984,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,20.692,0.977,0.000,1.000,0.000,1.000,30.947,0.985,0.000,1.000,0.000,1.000,12.170,0.991,0.000,1.000,1.000,0.984,1.000,4.702,6.975,2.793,14.471,0.505,0.525,0.896,1.925,4.809,7.081,2.819,14.708,0.000,0.000,0.000,4.702,0.506,4.812,0.000,0.000,0.000,0.000,0.000,0.000,6.975,0.525,7.080,0.000,0.000,0.000,0.000,0.000,0.000,2.793,0.896,2.819,0.000,0.000,0.000,0.000,0.000,0.000,14.471,1.927,14.713,0.000,0.000,0.000,35793.199,52705.500,37049.602,125548.297,11388.200,24178.900,226.200,33151.000,19111.199,443.500,17081.600,19468.600,499.500,61504.000,62741.699,1166.000,13780.700,11081.200,14540.700,39402.602,3244.000,8964.000,1572.800,5992.100,3624.100,1465.000,2282.000,10440.700,1818.000,11502.500,22994.600,4841.000,41915.102,55183.801,44864.898,141963.797,11644.600,28663.100,1607.400,33912.898,19678.199,1592.800,17621.100,25321.000,1922.900,63058.602,73636.898,5107.500,1.600,149,220,180,183,88.800,149,0,1.451,64,220,0,1.453,48,180,0,1.452,76,0,0,0.000,1664,873,1.300,0,0,0.000,0,0,0.000,1199,362,1.200,0,0,0.000,0,0,0.000,1944,1245,1.800,0,0,0.000,14.315,2.056,14.767,21.974,4.956,0.734,5.098,29.012,6.555,0.422,6.652,13.008,2.804,0.900,3.016,0.000,0.000,0.000,0.000,21.974,4.956,0.734,5.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.012,6.555,0.422,6.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.008,2.804,0.900,3.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.315,2.056,14.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-27 15:59:00,49.440,232.661,227.907,229.086,229.885,400.478,394.017,400.337,398.278,11.945,30.862,12.075,18.294,0.966,0.990,0.937,0.973,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,11.949,0.965,0.000,1.000,0.000,1.000,30.884,0.989,0.000,1.000,0.000,1.000,12.094,0.935,0.000,1.000,1.000,0.974,1.000,2.684,6.965,2.591,12.240,0.122,0.404,0.757,1.282,2.779,7.034,2.766,12.579,0.000,0.000,0.000,2.684,0.122,2.781,0.000,0.000,0.000,0.000,0.000,0.000,6.965,0.404,7.040,0.000,0.000,0.000,0.000,0.000,0.000,2.591,0.757,2.771,0.000,0.000,0.000,0.000,0.000,0.000,12.240,1.281,12.564,0.000,0.000,0.000,35793.199,52705.602,37049.699,125548.500,11388.200,24178.900,226.200,33151.000,19111.301,443.500,17081.600,19468.699,499.500,61504.000,62741.898,1166.000,13780.700,11081.200,14540.700,39402.602,3244.000,8964.000,1572.800,5992.100,3624.100,1465.000,2282.000,10440.700,1818.000,11502.500,22994.600,4841.000,41915.199,55183.898,44865.000,141964.094,11644.600,28663.199,1607.400,33912.898,19678.301,1592.800,17621.100,25321.100,1922.900,63058.602,73637.203,5107.500,2.000,177,229,183,196,103.100,177,0,1.458,73,229,0,1.460,46,183,0,1.452,91,0,0,0.000,2681,940,2.200,0,0,0.000,0,0,0.000,1215,388,1.200,0,0,0.000,0,0,0.000,1865,1213,1.800,0,0,0.000,14.371,2.063,14.819,21.996,4.969,0.718,5.105,29.368,6.635,0.442,6.732,12.860,2.767,0.904,2.982,0.000,0.000,0.000,0.000,21.996,4.969,0.718,5.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.368,6.635,0.442,6.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.860,2.767,0.904,2.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.371,2.063,14.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-27 16:00:00,49.402,232.810,228.061,229.220,230.030,400.406,394.066,400.258,398.243,11.846,30.904,12.139,18.296,0.965,0.988,0.933,0.971,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,11.912,0.959,0.000,1.000,0.000,1.000,30.906,0.988,0.000,1.000,0.000,1.000,12.122,0.934,0.000,1.000,1.000,0.970,1.000,2.660,6.965,2.596,12.222,0.128,0.410,0.756,1.293,2.758,7.048,2.783,12.588,0.000,0.000,0.000,2.660,0.128,2.774,0.000,0.000,0.000,0.000,0.000,0.000,6.965,0.411,7.050,0.000,0.000,0.000,0.000,0.000,0.000,2.596,0.757,2.779,0.000,0.000,0.000,0.000,0.000,0.000,12.223,1.303,12.600,0.000,0.000,0.000,35793.301,52705.801,37049.699,125548.797,11388.200,24179.000,226.200,33151.000,19111.500,443.500,17081.600,19468.699,499.500,61504.000,62742.199,1166.000,13780.700,11081.200,14540.700,39402.602,3244.000,8964.000,1572.800,5992.100,3624.100,1465.000,2282.000,10440.700,1818.000,11502.500,22994.600,4841.000,41915.199,55184.000,44865.000,141964.203,11644.600,28663.199,1607.400,33912.898,19678.400,1592.800,17621.100,25321.100,1922.900,63058.602,73637.297,5107.500,2.000,175,229,185,196,104.200,175,0,1.457,73,229,0,1.460,43,185,0,1.458,86,0,0,0.000,2710,955,2.200,0,0,0.000,0,0,0.000,1219,484,1.200,0,0,0.000,0,0,0.000,1864,1231,1.800,0,0,0.000,14.276,2.029,14.715,21.360,4.832,0.676,4.959,29.717,6.712,0.456,6.808,12.717,2.733,0.897,2.947,0.000,0.000,0.000,0.000,21.360,4.832,0.676,4.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.717,6.712,0.456,6.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.717,2.733,0.897,2.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.276,2.029,14.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-27 16:01:00,49.440,232.673,227.850,229.087,229.870,400.381,393.999,400.188,398.190,11.749,30.801,11.784,18.111,0.963,0.991,0.938,0.973,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,11.744,0.963,0.000,1.000,0.000,1.000,30.803,0.991,0.000,1.000,0.000,1.000,11.802,0.936,0.000,1.000,1.000,0.972,1.000,2.633,6.957,2.530,12.121,0.128,0.436,0.782,1.346,2.734,7.018,2.699,12.451,0.000,0.000,0.000,2.633,0.128,2.733,0.000,0.000,0.000,0.000,0.000,0.000,6.957,0.436,7.022,0.000,0.000,0.000,0.000,0.000,0.000,2.530,0.782,2.705,0.000,0.000,0.000,0.000,0.000,0.000,12.121,1.346,12.465,0.000,0.000,0.000,35793.301,52705.898,37049.801,125549.000,11388.200,24179.000,226.200,33151.000,19111.600,443.500,17081.600,19468.801,499.500,61504.000,62742.398,1166.000,13780.700,11081.300,14540.700,39402.699,3244.000,8964.000,1572.800,5992.100,3624.200,1465.000,2282.000,10440.700,1818.000,11502.500,22994.699,4841.000,41915.301,55184.102,44865.102,141964.500,11644.600,28663.301,1607.400,33912.898,19678.500,1592.800,17621.100,25321.199,1922.900,63058.602,73637.602,5107.500,1.700,172,232,186,196,98.300,172,0,1.457,77,232,0,1.461,35,186,0,1.453,83,0,0,0.000,2691,959,2.200,0,0,0.000,0,0,0.000,1220,375,1.200,0,0,0.000,0,0,0.000,1666,1310,1.600,0,0,0.000,14.158,1.993,14.592,20.657,4.673,0.633,4.798,30.059,6.786,0.471,6.883,12.573,2.698,0.889,2.911,0.000,0.000,0.000,0.000,20.657,4.673,0.633,4.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.059,6.786,0.471,6.883,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.573,2.698,0.889,2.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.158,1.993,14.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-27 16:02:00,49.231,232.362,228.649,231.463,230.825,399.955,397.004,402.606,399.855,20.320,30.774,11.983,21.026,0.981,0.988,0.927,0.974,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,20.342,0.980,0.000,1.000,0.000,1.000,30.771,0.989,0.000,1.000,0.000,1.000,12.011,0.925,0.000,1.000,1.000,0.971,1.000,4.633,6.955,2.572,14.160,0.530,0.510,0.887,1.927,4.722,7.036,2.773,14.532,0.000,0.000,0.000,4.633,0.530,4.726,0.000,0.000,0.000,0.000,0.000,0.000,6.955,0.511,7.035,0.000,0.000,0.000,0.000,0.000,0.000,2.572,0.887,2.780,0.000,0.000,0.000,0.000,0.000,0.000,14.160,1.929,14.585,0.000,0.000,0.000,35793.398,52706.000,37049.801,125549.203,11388.200,24179.100,226.200,33151.000,19111.699,443.500,17081.600,19468.801,499.500,61504.000,62742.602,1166.000,13780.700,11081.300,14540.700,39402.699,3244.000,8964.000,1572.800,5992.100,3624.200,1465.000,2282.000,10440.700,1818.000,11502.500,22994.699,4841.000,41915.301,55184.199,44865.102,141964.594,11644.600,28663.301,1607.400,33912.898,19678.600,1592.800,17621.100,25321.199,1922.900,63058.602,73637.703,5107.500,1.600,148,219,182,183,77.800,148,0,1.451,67,219,0,1.453,35,182,0,1.453,70,0,0,0.000,1684,828,1.300,0,0,0.000,0,0,0.000,1188,432,1.200,0,0,0.000,0,0,0.000,1742,1282,1.600,0,0,0.000,14.103,1.970,14.539,20.167,4.559,0.597,4.685,30.384,6.858,0.490,6.954,12.530,2.686,0.883,2.900,0.000,0.000,0.000,0.000,20.167,4.559,0.597,4.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.384,6.858,0.490,6.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.530,2.686,0.883,2.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.103,1.970,14.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-27 16:03:00,49.184,232.228,229.118,232.923,231.423,399.532,398.913,403.955,400.800,25.680,30.681,12.162,22.841,0.973,0.990,0.924,0.972,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,25.740,0.972,0.000,1.000,0.000,1.000,30.709,0.990,0.000,1.000,0.000,1.000,12.163,0.924,0.000,1.000,1.000,0.966,1.000,5.805,6.960,2.617,15.381,0.739,0.574,0.956,2.269,5.963,7.030,2.833,15.826,0.000,0.000,0.000,5.805,0.739,5.975,0.000,0.000,0.000,0.000,0.000,0.000,6.960,0.573,7.032,0.000,0.000,0.000,0.000,0.000,0.000,2.617,0.955,2.832,0.000,0.000,0.000,0.000,0.000,0.000,15.381,2.270,15.917,0.000,0.000,0.000,35793.500,52706.102,37049.898,125549.500,11388.200,24179.199,226.200,33151.000,19111.801,443.500,17081.600,19468.900,499.500,61504.000,62742.898,1166.000,13780.700,11081.300,14540.700,39402.699,3244.000,8964.000,1572.800,5992.100,3624.200,1465.000,2282.000,10440.700,1818.000,11502.500,22994.699,4841.000,41915.398,55184.398,44865.199,141965.000,11644.600,28663.400,1607.400,33912.898,19678.801,1592.800,17621.100,25321.301,1922.900,63058.602,73638.102,5107.500,1.300,140,214,184,179,65.400,140,0,1.439,58,214,0,1.453,34,184,0,1.453,60,0,0,0.000,1472,775,1.200,0,0,0.000,0,0,0.000,1181,481,1.200,0,0,0.000,0,0,0.000,1820,1333,1.700,0,0,0.000,14.213,1.992,14.653,20.344,4.598,0.589,4.727,30.699,6.929,0.517,7.025,12.531,2.686,0.886,2.900,0.000,0.000,0.000,0.000,20.344,4.598,0.589,4.727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.699,6.929,0.517,7.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.531,2.686,0.886,2.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.213,1.992,14.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-27 16:04:00,49.146,232.513,229.344,233.212,231.690,399.838,399.190,404.271,401.100,25.672,30.708,11.957,22.779,0.981,0.986,0.916,0.972,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,25.660,0.983,0.000,1.000,0.000,1.000,30.855,0.983,0.000,1.000,0.000,1.000,12.012,0.913,0.000,1.000,1.000,0.920,1.000,5.857,6.945,2.555,15.356,0.733,0.592,0.981,2.306,5.969,7.043,2.789,15.800,0.000,0.000,0.000,5.857,0.731,5.959,0.000,0.000,0.000,0.000,0.000,0.000,6.945,0.591,7.067,0.000,0.000,0.000,0.000,0.000,0.000,2.555,0.979,2.798,0.000,0.000,0.000,0.000,0.000,0.000,15.356,2.300,16.683,0.000,0.000,0.000,35793.602,52706.199,37049.898,125549.703,11388.200,24179.301,226.200,33151.000,19111.900,443.500,17081.600,19468.900,499.500,61504.000,62743.102,1166.000,13780.700,11081.300,14540.800,39402.801,3244.000,8964.000,1572.800,5992.100,3624.200,1465.000,2282.000,10440.800,1818.000,11502.500,22994.801,4841.000,41915.500,55184.500,44865.199,141965.203,11644.600,28663.500,1607.400,33912.898,19678.900,1592.800,17621.100,25321.301,1922.900,63058.602,73638.297,5107.500,1.600,138,209,179,175,81.600,138,0,1.438,54,209,0,1.452,36,179,0,1.452,56,0,0,0.000,1454,635,1.200,0,0,0.000,0,0,0.000,1193,621,1.200,0,0,0.000,0,0,0.000,1664,1234,1.500,0,0,0.000,14.344,2.015,14.785,20.726,4.683,0.589,4.816,30.868,6.972,0.535,7.065,12.541,2.688,0.892,2.904,0.000,0.000,0.000,0.000,20.726,4.683,0.589,4.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.868,6.972,0.535,7.065,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.541,2.688,0.892,2.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.344,2.015,14.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-27 16:05:00,49.136,232.462,229.329,233.278,231.690,399.528,399.162,404.276,400.989,26.158,30.622,12.072,22.951,0.981,0.988,0.915,0.972,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,26.156,0.982,0.000,1.000,0.000,1.000,30.646,0.988,0.000,1.000,0.000,1.000,12.127,0.911,0.000,1.000,1.000,0.942,1.000,5.966,6.937,2.576,15.480,0.688,0.586,0.981,2.255,6.081,7.023,2.816,15.919,0.000,0.000,0.000,5.966,0.688,6.075,0.000,0.000,0.000,0.000,0.000,0.000,6.937,0.586,7.022,0.000,0.000,0.000,0.000,0.000,0.000,2.576,0.981,2.827,0.000,0.000,0.000,0.000,0.000,0.000,15.480,2.246,16.430,0.000,0.000,0.000,35793.699,52706.301,37049.898,125549.898,11388.200,24179.400,226.200,33151.000,19112.000,443.500,17081.600,19468.900,499.500,61504.000,62743.301,1166.000,13780.700,11081.300,14540.800,39402.801,3244.000,8964.000,1572.800,5992.100,3624.200,1465.000,2282.000,10440.800,1818.000,11502.500,22994.801,4841.000,41915.602,55184.602,44865.301,141965.500,11644.600,28663.600,1607.400,33912.898,19679.000,1592.800,17621.100,25321.400,1922.900,63058.602,73638.602,5107.500,1.600,148,221,182,183,80.200,141,48,1.446,50,221,0,1.454,34,182,0,1.447,56,0,0,0.000,1443,994,1.200,0,0,0.000,0,0,0.000,1182,337,1.200,0,0,0.000,0,0,0.000,1662,1159,1.500,0,0,0.000,14.386,1.996,14.816,20.874,4.728,0.568,4.851,30.865,6.972,0.534,7.064,12.527,2.686,0.894,2.901,0.000,0.000,0.000,0.000,20.874,4.728,0.568,4.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.865,6.972,0.534,7.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.527,2.686,0.894,2.901,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.386,1.996,14.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2022-09-27 16:06:00,49.146,232.177,229.018,232.969,231.388,399.638,399.288,404.124,401.017,25.974,30.531,12.001,22.835,0.985,0.985,0.920,0.974,L,L,L,L,R,L,R,R,L,R,R,L,R,R,L,R,0.000,1.000,25.982,0.984,0.000,1.000,0.000,1.000,30.538,0.984,0.000,1.000,0.000,1.000,12.036,0.917,0.000,1.000,1.000,0.985,1.000,5.938,6.889,2.572,15.400,0.701,0.605,0.981,2.287,6.030,6.992,2.796,15.818,0.000,0.000,0.000,5.938,0.701,6.038,0.000,0.000,0.000,0.000,0.000,0.000,6.889,0.606,7.001,0.000,0.000,0.000,0.000,0.000,0.000,2.572,0.982,2.807,0.000,0.000,0.000,0.000,0.000,0.000,15.593,2.284,15.836,0.000,0.000,0.000,35793.801,52706.500,37050.000,125550.297,11388.200,24179.500,226.200,33151.000,19112.199,443.500,17081.600,19469.000,499.500,61504.000,62743.699,1166.000,13780.700,11081.300,14540.800,39402.801,3244.000,8964.000,1572.800,5992.100,3624.200,1465.000,2282.000,10440.800,1818.000,11502.500,22994.801,4841.000,41915.699,55184.699,44865.301,141965.703,11644.600,28663.699,1607.400,33912.898,19679.100,1592.800,17621.100,25321.400,1922.900,63058.602,73638.797,5107.500,1.600,143,214,184,180,81.000,143,0,1.439,59,214,0,1.453,34,184,0,1.447,62,0,0,0.000,1446,460,1.200,0,0,0.000,0,0,0.000,1196,593,1.200,0,0,0.000,0,0,0.000,1746,1218,1.600,0,0,0.000,14.387,1.969,14.814,20.949,4.751,0.540,4.869,30.855,6.970,0.533,7.061,12.452,2.667,0.896,2.884,0.000,0.000,0.000,0.000,20.949,4.751,0.540,4.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.855,6.970,0.533,7.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.452,2.667,0.896,2.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.387,1.969,14.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
